name,dong,address,lat,lng,geo,theme,programs,phone,merchant_no
"GS25 나주이창점","이창동","전라남도 나주시 이창택지길 6-17","34.99539","126.70612","naver","편의점","고유가 피해지원금","051)510-4659","45462708"
"팡팡호프","이창동","전남 나주시 이창동","34.990914","126.714486","dong","일반주점","고유가 피해지원금","061)332-9937","102653576"
"팡팡노래연습장","이창동","전라남도 나주시 영산포로 131","34.994133","126.706525","naver","노래방","고유가 피해지원금","061)332-9937","102924425"
"촌닭두마리","이창동","전라남도 나주시 이창택지길 8-12","34.995186","126.706023","naver","일반음식점 기타","고유가 피해지원금","061)335-6777","83175980"
"영산나루","이창동","전라남도 나주시 주면2길 28-1 1층","34.99813","126.704872","naver","일반음식점 기타","고유가 피해지원금","061)332-2131","87818319"
"영산나루 바이(by)익선 121 올드머그","이창동","전라남도 나주시 주면2길 28-1 1층","34.99813","126.704872","naver","커피/음료전문점","고유가 피해지원금","061)332-2131","112188114"
"소망소독방역","이창동","전남 나주시 이창동","34.988631","126.713387","dong","용역서비스업","고유가 피해지원금","061)337-2231","115137742"
"동방사무기","이창동","전남 나주시 이창동","34.996249","126.709653","dong","사무용기기","고유가 피해지원금","061)332-0900","36340781"
"영산나루","이창동","전라남도 나주시 주면2길 28-1 1층","34.99813","126.704872","naver","펜션/민박","고유가 피해지원금","061)332-2131","76621727"
"소망의료기","이창동","전라남도 나주시 이창택지길 4","34.994152","126.706436","naver","의료기기 및 용품","고유가 피해지원금","","102815992"
"유로종합건설공구","이창동","전라남도 나주시 영산포로 130","34.993628","126.706647","naver","기계 및 장비임대업","고유가 피해지원금","061)333-0663","78078212"
"석기네곱창","이창동","전라남도 나주시 영산포로 129","34.993925","126.706465","naver","한식","고유가 피해지원금","061)333-8896","23953131"
"나주아시아마트","이창동","전라남도 나주시 중앙로 55","35.034165","126.718905","naver","슈퍼마켓","고유가 피해지원금","","105537287"
"믿음카센타","이창동","전라남도 나주시 이창택지길 3","34.993947","126.706263","naver","차량 정비/부품/인테리어","고유가 피해지원금","061)334-4622","56136657"
"남문냉동","이창동","전라남도 나주시 풍물시장2길 5-4","34.992867","126.706781","naver","가전제품점","고유가 피해지원금","061)333-2779","5638039"
"목포수산","이창동","전라남도 나주시 영산포로 127-1","34.993743","126.706357","naver","농.수.축산물점","고유가 피해지원금","061)333-1374","103844365"
"영산포뼈해장국","이창동","전라남도 나주시 풍물시장2길 7","34.992649","126.706764","naver","한식","고유가 피해지원금","061)332-7004","90059505"
"세희청과","이창동","전라남도 나주시 오포길 39","34.99919","126.71269","naver","농.수.축산물점","고유가 피해지원금|온누리|전통시장","","119371890"
"숙희네","이창동","전라남도 나주시 풍물시장2길 12-14","34.991181","126.707353","naver","한식","고유가 피해지원금","061)332-0140","60513340"
"달성상회","이창동","전남 나주시 이창동","34.987918","126.712693","dong","농.수.축산물점","고유가 피해지원금|전통시장","070)7614-3579","122145764"
"문정국밥","이창동","전라남도 나주시 풍물시장2길 12-14 문정국밥","34.992081","126.70715","naver","한식","고유가 피해지원금|온누리|전통시장","061)332-2244","111795486"
"금천농산","이창동","전라남도 나주시 금천면","35.051244","126.772495","naver","농.수.축산물점","고유가 피해지원금|전통시장","","94385326"
"장터국밥","이창동","전라남도 나주시 풍물시장2길 12-14 Y동 1층 1호","34.991065","126.707132","naver","한식","고유가 피해지원금|전통시장","061)332-0351","106065257"
"남평수산","이창동","전라남도 나주시 남평읍 등수평야길 258","35.030035","126.832119","naver","농.수.축산물점","고유가 피해지원금|전통시장","","119461408"
"건어물과잡곡나라","이창동","전라남도 나주시 청동길 14 나주목사고을시장 A1 목사골건어물유통","35.036249","126.72376","naver","농.수.축산물점","고유가 피해지원금|온누리|전통시장","062)352-8686","75691420"
"종화청과","이창동","전라남도 나주시 풍물시장2길 12-14","34.992081","126.70715","naver","농.수.축산물점","고유가 피해지원금|온누리|전통시장","061)333-3691","69674029"
"호남수산","이창동","전라남도 나주시 영산포로 205-11 참다홍 호남수산 홍어","34.999475","126.709554","naver","농.수.축산물점","고유가 피해지원금|전통시장","","122252158"
"지웅상회","이창동","전남 나주시 이창동","34.98903","126.713874","dong","주방 및 가정용품점","고유가 피해지원금|온누리|전통시장","061)336-6222","80837647"
"시골유통","이창동","전라남도 나주시 노안면 이슬촌길 267-7","35.098734","126.6835","naver","정육점","고유가 피해지원금|전통시장","061)742-4714","56313332"
"지현이네","이창동","전남 나주시 이창동","34.987647","126.707698","dong","아동 및 유아복점","고유가 피해지원금|온누리|전통시장","061)334-1959","31347612"
"주현상회","이창동","전남 나주시 이창동","34.993128","126.714518","dong","양품점","고유가 피해지원금|전통시장","","122121064"
"조운보쌈","이창동","전라남도 나주시 풍물시장2길 12-14 조운보쌈","34.991099","126.707301","naver","한식","고유가 피해지원금|전통시장","061)333-3382","111743157"
"정기상회","이창동","전남 나주시 이창동","34.987363","126.711847","dong","농.수.축산물점","고유가 피해지원금|전통시장","","119574590"
"은비네","이창동","전남 나주시 이창동","34.996144","126.711646","dong","기성복점","고유가 피해지원금|온누리|전통시장","","119300099"
"내뜰팥죽","이창동","전남 나주시 이창동","34.989525","126.705856","dong","한식","고유가 피해지원금|온누리|전통시장","","107628552"
"영산포시장금천젓갈","이창동","전남 나주시 이창동","34.990495","126.714608","dong","기타 식품","고유가 피해지원금|전통시장","061)361-7797","75390395"
"경미상회","이창동","전남 나주시 이창동","34.995698","126.70749","dong","농.수.축산물점","고유가 피해지원금|전통시장","","119887349"
"석기네한우명가","이창동","전라남도 나주시 풍물시장2길 1 1층일부","34.993085","126.706358","naver","한식","고유가 피해지원금","061)335-7892","115907393"
"석기네고깃간","이창동","전남 나주시 이창동","34.994607","126.713798","dong","정육점","고유가 피해지원금","061)335-7892","73663881"
"엄마참숯구이","이창동","전라남도 나주시 영산포로 123 . 1층","34.99349","126.706213","naver","한식","고유가 피해지원금","","109193832"
"신용농기계","이창동","전남 나주시 이창동","34.988212","126.713262","dong","기타 수리서비스","고유가 피해지원금","061)333-7265","97044379"
"은성태국식당","이창동","전라남도 나주시 이창택지길 7-1","34.994153","126.705911","naver","일반음식점 기타","고유가 피해지원금","","119417542"
"파밀리에 베이커리","이창동","전남 나주시 이창동","34.988187","126.706828","dong","제과점/아이스크림점","고유가 피해지원금","061)336-6990","109838823"
"(주)엄지마트","이창동","전라남도 나주시 이창택지길 54-7","34.996385","126.704816","naver","슈퍼마켓","고유가 피해지원금","061)335-2224","105251789"
"카페파밀리에","이창동","전라남도 나주시 영산포로 121","34.993302","126.70612","naver","일반음식점 기타","고유가 피해지원금","061)336-6990","78096801"
"오성산업사","이창동","전남 나주시 이창동","34.987","126.710885","dong","기타 수리서비스","고유가 피해지원금","","81111467"
"코끼리 푸드","이창동","전남 나주시 이창동","34.995761","126.712602","dong","한식","고유가 피해지원금","","116654577"
"착한마을농업회사법인유한회사","이창동","전남 나주시 이창동","34.990454","126.705409","dong","농.수.축산물점","고유가 피해지원금","","111103103"
"영산포 버드나무집","이창동","전라남도 나주시 이창택지길 17","34.9945","126.705003","naver","한식","고유가 피해지원금","061)332-4800","14965526"
"가야중고자재","이창동","전라남도 나주시 이창택지길 25-19","34.994","126.705281","naver","중고물품 판매점","고유가 피해지원금","","29403993"
"남선연탄직매소","이창동","전남 나주시 이창동","34.987255","126.708214","dong","연탄 및 유류판매점","고유가 피해지원금","","120273293"
"왕곡식당","이창동","전라남도 나주시 왕곡면 예향로 3631 조선옛날국밥","34.981593","126.703579","naver","한식","고유가 피해지원금","061)334-7780","49990443"
"나주곰탕","이창동","전라남도 나주시 풍물시장2길 12-14","34.991032","126.707172","naver","한식","고유가 피해지원금","061)332-9639","42093649"
"단비네식당","이창동","전라남도 나주시 풍물시장2길 12-14","34.992081","126.70715","naver","한식","고유가 피해지원금","061)336-3188","65852637"
"푸른수산","이창동","전라남도 나주시 이창택지길 24","34.995054","126.704279","naver","농.수.축산물점","고유가 피해지원금|온누리|전통시장","061)334-8494","70173988"
"피그밀","이창동","전남 나주시 이창동","34.988915","126.706083","dong","농.수.축산물점","고유가 피해지원금","","121161289"
"일진 PVC","이창동","전남 나주시 이창동","34.9911","126.714852","dong","건축자재","고유가 피해지원금","061)333-7861","58766770"
